% time spent exploring,cumulative reward,episodes,mean 10 episode reward,mean 100 episode reward,steps
2,166.4500000000036,3330,0.05,0.05,66579
2,166.9500000000037,3340,0.05,0.05,66779
2,167.45000000000383,3350,0.05,0.05,66979
2,167.95000000000394,3360,0.05,0.05,67179
2,168.45000000000405,3370,0.05,0.05,67379
2,168.95000000000417,3380,0.05,0.05,67579
2,169.45000000000428,3390,0.05,0.05,67779
2,169.9500000000044,3400,0.05,0.05,67979
2,170.4500000000045,3410,0.05,0.05,68179
2,170.95000000000462,3420,0.05,0.05,68379
2,171.45000000000474,3430,0.05,0.05,68579
2,171.95000000000485,3440,0.05,0.05,68779
2,172.45000000000496,3450,0.05,0.05,68979
2,172.95000000000508,3460,0.05,0.05,69179
2,173.4500000000052,3470,0.05,0.05,69379
2,173.9500000000053,3480,0.05,0.05,69579
2,174.45000000000542,3490,0.05,0.05,69779
2,174.95000000000553,3500,0.05,0.05,69979
2,175.45000000000564,3510,0.05,0.05,70179
2,175.95000000000576,3520,0.05,0.05,70379
2,176.45000000000587,3530,0.05,0.05,70579
2,176.95000000000599,3540,0.05,0.05,70779
2,177.4500000000061,3550,0.05,0.05,70979
2,177.9500000000062,3560,0.05,0.05,71179
2,178.45000000000633,3570,0.05,0.05,71379
2,178.95000000000644,3580,0.05,0.05,71579
2,179.45000000000655,3590,0.05,0.05,71779
2,179.95000000000667,3600,0.05,0.05,71979
2,180.45000000000678,3610,0.05,0.05,72179
2,180.9500000000069,3620,0.05,0.05,72379
2,181.450000000007,3630,0.05,0.05,72579
2,181.95000000000712,3640,0.05,0.05,72779
2,182.45000000000724,3650,0.05,0.05,72979
2,182.95000000000735,3660,0.05,0.05,73179
2,183.45000000000746,3670,0.05,0.05,73379
2,183.95000000000758,3680,0.05,0.05,73579
2,184.4500000000077,3690,0.05,0.05,73779
2,184.9500000000078,3700,0.05,0.05,73979
2,185.45000000000792,3710,0.05,0.05,74179
2,185.95000000000803,3720,0.05,0.05,74379
2,186.45000000000815,3730,0.05,0.05,74579
2,186.95000000000826,3740,0.05,0.05,74779
2,187.45000000000837,3750,0.05,0.05,74979
2,187.9500000000085,3760,0.05,0.05,75179
2,188.4500000000086,3770,0.05,0.05,75379
2,188.9500000000087,3780,0.05,0.05,75579
2,189.45000000000883,3790,0.05,0.05,75779
2,189.95000000000894,3800,0.05,0.05,75979
2,190.45000000000906,3810,0.05,0.05,76179
2,190.95000000000917,3820,0.05,0.05,76379
2,191.45000000000928,3830,0.05,0.05,76579
2,191.9500000000094,3840,0.05,0.05,76779
2,192.4500000000095,3850,0.05,0.05,76979
2,192.95000000000962,3860,0.05,0.05,77179
2,193.45000000000974,3870,0.05,0.05,77379
2,193.95000000000985,3880,0.05,0.05,77579
2,194.45000000000996,3890,0.05,0.05,77779
2,194.95000000001008,3900,0.05,0.05,77979
2,195.4500000000102,3910,0.05,0.05,78179
2,195.9500000000103,3920,0.05,0.05,78379
2,196.45000000001042,3930,0.05,0.05,78579
2,196.95000000001053,3940,0.05,0.05,78779
2,197.45000000001065,3950,0.05,0.05,78979
2,197.95000000001076,3960,0.05,0.05,79179
2,198.45000000001087,3970,0.05,0.05,79379
